clipFilename,start,dur,itemId,itemFilename,itemUrl,itemTitle
Oh-How-I-laugh-when-I-think-how-I-cried-about-you_jukebox-36105_001_00-01-55.mp3,115647,8104,jukebox-36105,jukebox-36105.mp3,http://www.loc.gov/item/jukebox-36105/,Oh! How I laugh when I think how I cried about you
Oh-What-a-pal-was-Mary_jukebox-33302_001_00-02-03.mp3,123275,30360,jukebox-33302,jukebox-33302.mp3,http://www.loc.gov/item/jukebox-33302/,Oh! What a pal was Mary
Oh-You-bundle-of-joy_jukebox-13600_001_00-00-00.mp3,906,6548,jukebox-13600,jukebox-13600.mp3,http://www.loc.gov/item/jukebox-13600/,Oh! You bundle of joy
Old-black-Joe_jukebox-119386_001_00-00-12.mp3,12341,30186,jukebox-119386,jukebox-119386.mp3,http://www.loc.gov/item/jukebox-119386/,Old black Joe
Old-folks-at-home_jukebox-131451_001_00-01-17.mp3,77717,5933,jukebox-131451,jukebox-131451.mp3,http://www.loc.gov/item/jukebox-131451/,Old folks at home
Old-time-song-medley_jukebox-13512_001_00-00-29.mp3,29373,10124,jukebox-13512,jukebox-13512.mp3,http://www.loc.gov/item/jukebox-13512/,Old time song medley
On-a-summer-night_jukebox-18927_001_00-00-48.mp3,48030,7373,jukebox-18927,jukebox-18927.mp3,http://www.loc.gov/item/jukebox-18927/,On a summer night
On-an-afternoon-in-June_jukebox-133922_001_00-00-47.mp3,47253,4806,jukebox-133922,jukebox-133922.mp3,http://www.loc.gov/item/jukebox-133922/,On an afternoon in June
One-fleeting-hour_jukebox-16202_001_00-00-02.mp3,2101,8464,jukebox-16202,jukebox-16202.mp3,http://www.loc.gov/item/jukebox-16202/,One fleeting hour
One-sweetly-solemn-thought_jukebox-133023_001_00-01-21.mp3,81560,6269,jukebox-133023,jukebox-133023.mp3,http://www.loc.gov/item/jukebox-133023/,One sweetly solemn thought
Only-a-pansy-blossom_jukebox-128910_001_00-00-41.mp3,41273,5446,jukebox-128910,jukebox-128910.mp3,http://www.loc.gov/item/jukebox-128910/,Only a pansy blossom
Oui-oui-Marie_jukebox-30997_001_00-00-00.mp3,917,5805,jukebox-30997,jukebox-30997.mp3,http://www.loc.gov/item/jukebox-30997/,"Oui, oui, Marie"
Pals_jukebox-121652_001_00-00-21.mp3,21130,30070,jukebox-121652,jukebox-121652.mp3,http://www.loc.gov/item/jukebox-121652/,Pals
Peg-o-my-heart_jukebox-133982_001_00-01-02.mp3,62276,30488,jukebox-133982,jukebox-133982.mp3,http://www.loc.gov/item/jukebox-133982/,Peg o' my heart
Pienso-en-ti_jukebox-11857_001_00-00-00.mp3,836,30012,jukebox-11857,jukebox-11857.mp3,http://www.loc.gov/item/jukebox-11857/,Pienso en ti
Please-dont-take-my-lovin-man-away_jukebox-259729_001_00-01-50.mp3,110167,9648,jukebox-259729,jukebox-259729.mp3,http://www.loc.gov/item/jukebox-259729/,Please don't take my lovin' man away
President-Harding-march_jukebox-40998_001_00-00-00.mp3,511,30244,jukebox-40998,jukebox-40998.mp3,http://www.loc.gov/item/jukebox-40998/,President Harding march
Pull-for-the-shore_jukebox-190760_001_00-00-04.mp3,4609,4006,jukebox-190760,jukebox-190760.mp3,http://www.loc.gov/item/jukebox-190760/,Pull for the shore
Red-red-rose_jukebox-127843_001_00-02-43.mp3,163596,4900,jukebox-127843,jukebox-127843.mp3,http://www.loc.gov/item/jukebox-127843/,"Red, red rose"
Remember-me-to-my-old-gal_jukebox-259922_001_00-00-15.mp3,15464,22756,jukebox-259922,jukebox-259922.mp3,http://www.loc.gov/item/jukebox-259922/,Remember me to my old gal
Rendez-vous_jukebox-134188_001_00-02-27.mp3,147377,13421,jukebox-134188,jukebox-134188.mp3,http://www.loc.gov/item/jukebox-134188/,Rendez-vous
Rock-me-to-sleep-Mother_jukebox-127733_001_00-00-46.mp3,46649,29861,jukebox-127733,jukebox-127733.mp3,http://www.loc.gov/item/jukebox-127733/,"Rock me to sleep, Mother"
Romance_jukebox-134501_001_00-01-47.mp3,107485,6618,jukebox-134501,jukebox-134501.mp3,http://www.loc.gov/item/jukebox-134501/,Romance
Rosalie_jukebox-132217_001_00-00-23.mp3,23394,21653,jukebox-132217,jukebox-132217.mp3,http://www.loc.gov/item/jukebox-132217/,Rosalie
Rose-of-my-life_jukebox-120968_001_00-01-46.mp3,106742,30116,jukebox-120968,jukebox-120968.mp3,http://www.loc.gov/item/jukebox-120968/,Rose of my life
Rose-of-pyramid-land_jukebox-132103_001_00-02-03.mp3,123855,9288,jukebox-132103,jukebox-132103.mp3,http://www.loc.gov/item/jukebox-132103/,Rose of pyramid land
Roses-in-June_jukebox-127894_001_00-00-58.mp3,58514,11552,jukebox-127894,jukebox-127894.mp3,http://www.loc.gov/item/jukebox-127894/,Roses in June
Roses-roses-everywhere_jukebox-131305_001_00-03-14.mp3,194757,14443,jukebox-131305,jukebox-131305.mp3,http://www.loc.gov/item/jukebox-131305/,"Roses, roses everywhere"
Round-the-world-selection_jukebox-131937_001_00-01-38.mp3,98894,4319,jukebox-131937,jukebox-131937.mp3,http://www.loc.gov/item/jukebox-131937/,Round the world selection
Russian-rag_jukebox-34462_001_00-02-11.mp3,131901,4029,jukebox-34462,jukebox-34462.mp3,http://www.loc.gov/item/jukebox-34462/,Russian rag
Sailing-down-Chesapeake-Bay-medley_jukebox-134019_001_00-02-11.mp3,131309,30081,jukebox-134019,jukebox-134019.mp3,http://www.loc.gov/item/jukebox-134019/,Sailing down Chesapeake Bay medley
San-Francisco-souvenir-march_jukebox-18800_001_00-00-50.mp3,50004,29257,jukebox-18800,jukebox-18800.mp3,http://www.loc.gov/item/jukebox-18800/,San Francisco souvenir march
Scotch-songs_jukebox-11535_001_00-00-00.mp3,673,30151,jukebox-11535,jukebox-11535.mp3,http://www.loc.gov/item/jukebox-11535/,Scotch songs
Silver-bell_jukebox-129539_001_00-02-12.mp3,132354,17844,jukebox-129539,jukebox-129539.mp3,http://www.loc.gov/item/jukebox-129539/,Silver bell
Silver-threads-among-the-gold_jukebox-120930_001_00-00-17.mp3,17067,8591,jukebox-120930,jukebox-120930.mp3,http://www.loc.gov/item/jukebox-120930/,Silver threads among the gold
Sing-rock-a-bye-baby-to-me_jukebox-134016_001_00-02-48.mp3,168925,13886,jukebox-134016,jukebox-134016.mp3,http://www.loc.gov/item/jukebox-134016/,Sing rock-a-bye baby to me
Smile-awhile_jukebox-130874_001_00-00-38.mp3,38394,15941,jukebox-130874,jukebox-130874.mp3,http://www.loc.gov/item/jukebox-130874/,Smile awhile
Sobre-las-olas_jukebox-120145_001_00-00-30.mp3,30604,30023,jukebox-120145,jukebox-120145.mp3,http://www.loc.gov/item/jukebox-120145/,Sobre las olas
Some-boy_jukebox-132913_001_00-00-58.mp3,58735,11343,jukebox-132913,jukebox-132913.mp3,http://www.loc.gov/item/jukebox-132913/,Some boy
Some-of-these-days_jukebox-254467_001_00-01-16.mp3,76394,30592,jukebox-254467,jukebox-254467.mp3,http://www.loc.gov/item/jukebox-254467/,Some of these days
Somethings-going-to-happen-to-you_jukebox-260146_001_00-01-52.mp3,112094,18971,jukebox-260146,jukebox-260146.mp3,http://www.loc.gov/item/jukebox-260146/,Something's going to happen to you
Somewhere-a-voice-is-calling_jukebox-133792_001_00-00-32.mp3,32136,8278,jukebox-133792,jukebox-133792.mp3,http://www.loc.gov/item/jukebox-133792/,Somewhere a voice is calling
Song-medley-no-1--Snyder-successes_jukebox-130890_001_00-00-32.mp3,32171,30326,jukebox-130890,jukebox-130890.mp3,http://www.loc.gov/item/jukebox-130890/,Song medley no. 1 : Snyder successes
Song-medley-no-4--Remick-refrains_jukebox-131861_001_00-00-53.mp3,53952,5073,jukebox-131861,jukebox-131861.mp3,http://www.loc.gov/item/jukebox-131861/,Song medley no. 4 : Remick refrains
Song-of-the-soul_jukebox-129137_001_00-00-44.mp3,44931,6141,jukebox-129137,jukebox-129137.mp3,http://www.loc.gov/item/jukebox-129137/,Song of the soul
Southern-cross_jukebox-131846_001_00-00-23.mp3,23893,10333,jukebox-131846,jukebox-131846.mp3,http://www.loc.gov/item/jukebox-131846/,Southern cross
Stille-Nacht-heilige-Nacht_jukebox-131775_001_00-00-56.mp3,56471,4365,jukebox-131775,jukebox-131775.mp3,http://www.loc.gov/item/jukebox-131775/,"Stille Nacht, heilige Nacht"
Stop-it_jukebox-37842_001_00-00-10.mp3,10043,5282,jukebox-37842,jukebox-37842.mp3,http://www.loc.gov/item/jukebox-37842/,Stop it!
Success-medley_jukebox-15110_001_00-00-00.mp3,813,30592,jukebox-15110,jukebox-15110.mp3,http://www.loc.gov/item/jukebox-15110/,Success medley
Supplication_jukebox-16526_001_00-01-00.mp3,60952,21072,jukebox-16526,jukebox-16526.mp3,http://www.loc.gov/item/jukebox-16526/,Supplication
